URL,Name,Description,Website,Capability,Countries
https://partner.visa.com/site/partner-directory/canopy-servicing.html,Canopy Servicing,"Canopy is the most configurable loan management and servicing platform. Our API-first architecture ensures any brand can embed financial products, bring those products to market quickly, and support  those products with world-class service in a highly secure and compliant way. With Canopy’s real-time platform you can track the balances and transactions for each customer of your products and generate accurate statements for banks, credit bureaus, and regulators.",https://canopyservicing.com/,Value Added Services,"United States of America, United States of America"
https://partner.visa.com/site/partner-directory/cardflight.html,CardFlight,"CardFlight is a leading SaaS payment technology company making payment acceptance effortless and simple for small businesses. SwipeSimple, the company's signature product line, makes it easy for small businesses to accept payments anywhere – from a merchant's own mobile device, a computer, or a smart terminal. Used by more than 65,000 small businesses across every U.S. state, SwipeSimple is the omnichannel payment solution that merchants need today.",https://www.swipesimple.com,Tap to Pay,United States of America
https://partner.visa.com/site/partner-directory/carta.html,Carta,"Carta delivers secure and scalable solutions enabling optimal control and configuration, along with open developer tools for unlimited potential.",https://cartaworldwide.com/,Issuer Processor,"Aland, Andorra, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Faroe Islands, Finland, France, France, Metropolitan, Germany, Gibraltar, Greece, Greenland, Guernsey, Hungary, Iceland, Isle of Man, Israel, Italy, Jersey, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, San Marino, Slovakia, Slovenia, Spain, Svalbard and Jan Mayen, Sweden, Switzerland, Turkey, United Kingdom, Vatican City State, Canada, United States of America"
https://partner.visa.com/site/partner-directory/castles-technology.html,Castles Technology,"Castles Technology Co., Ltd is one of the top 5 manufacturers of payment devices in the world. Since its inception in 1993, Castles has provided state-of-the-art payment solutions for vending, financial, retail, hospitality and transportation sectors.",https://www.castlestech.com/,Tap to Pay,United States of America
https://partner.visa.com/site/partner-directory/bleu.html,Bleu,"Bleu simplifies online, in-store and retail commerce putting business owners in full control with tools to better serve customers.",https://www.bleuco.com/,Tap to Pay,United States of America
https://partner.visa.com/site/partner-directory/cart-com.html,Cart.com,"Cart.com is the world's first end-to-end ecommerce platform, built to help brands of all sizes grow and thrive online. Our fully integrated suite of software, services and infrastructure accelerates business growth while allowing our customers to retain control of the brand promise and customer experience that makes them unique.",https://www.cart.com/storefront/online-store,Buy Now Pay Later (BNPL),"Canada, Saint Pierre and Miquelon, United States of America"
https://partner.visa.com/site/partner-directory/cass-information-systems.html,Cass,"Cass Information Systems, Inc. is a leading provider of integrated information and payment management solutions. Cass enables enterprises to achieve visibility, control and efficiency in their networks. Disbursing over $60 billion annually on behalf of clients, and with total assets of $2 billion, Cass is uniquely supported by ",https://www.cassinfo.com,BIN Sponsors,United States of America
https://partner.visa.com/site/partner-directory/chargeafter.html,ChargeAfter,"ChargeAfter is the leading network for Buy Now Pay Later Consumer Financing, connecting merchants and lenders to provide shoppers with responsible, approved, and personalized financing offers from multiple lenders behind a single application. With dozens of pre-integrated financing lenders and banks, the ChargeAfter platform provides a wide array of options for the entire Buy Now Pay Later network.",https://chargeafter.com/,Buy Now Pay Later (BNPL),"Aland, Andorra, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Faroe Islands, Finland, France, France, Metropolitan, Germany, Gibraltar, Greece, Greenland, Guernsey, Hungary, Iceland, Isle of Man, Israel, Italy, Jersey, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, San Marino, Slovakia, Slovenia, Spain, Svalbard and Jan Mayen, Sweden, Switzerland, Turkey, United Kingdom, Vatican City State, Canada, United States of America"
https://partner.visa.com/site/partner-directory/cellfie.html,Cellfie,"We are addressing long-standing problems in CNP payment market. These issues have not been resolved by modern technologies including 3D secure, AI, machine learning, etc., which sometimes create more friction to consumers. Our solution is more secure, more convenient, and more intuitive to all.",https://cellfiepayment.com,Tap to Phone,"American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Canton and Enderbury Islands, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Midway Islands, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Pacific Islands Trust Territory, Palau, Papua New Guinea, People's Democratic Republic of Yemen, Philippines, Pitcairn Islands, Saint Barthelemy, Samoa, Serbia and Montenegro, Singapore, Solomon Islands, South Korea, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, U.S. Miscellaneous Pacific Islands, Vanuatu, Vietnam, Wake Island, Wallis and Futuna"
https://partner.visa.com/site/partner-directory/centreo.html,Centreo,"Centreo deals with trade and services in the field of cashless payment solutions dedicated for customers from Poland and abroad. Centreo's focus is the supply of specialized payment solutions (working mostly in self-service facilities) and mobile applications. The payment solutions offered to our customers are based on the hardware components manufactured by proven and reliable payment terminal vendors. Solutions offered by Centreo are of the highest quality and the technology meets demanding the requirements of the world's largest payment organizations. All payment solutions are complied with the necessary certifications of payment organizations and acquirers. As part of the customized response to customer needs, Centreo analyzes the requirements and prepares a dedicated solution. Centreo provides cashless payment software to selected hardware platforms, provides mobile applications and maintenance services. It ensures full support for customer solutions and is open to new challenges in the demanding card payment and mobile market. Centreo partners with self-service receivers, public transport ticketing operators and mobile applications receivers.",https://www.centreo.pl/,Terminal,"Albania, Belarus, Bosnia and Herzegovina, Georgia, Macedonia, Moldova, Republic of, Montenegro, Republic of Serbia, Ukraine, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Gibraltar, Greece, Hungary, Iceland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, Slovakia, Slovenia, Spain, Sweden, Switzerland, Turkey, United Kingdom, Vatican City State"
https://partner.visa.com/site/partner-directory/clearspend.html,ClearSpend,Fintech Partner Connect,https://www.natwest.com/business/business-services/clearspend.html,Value Added Services,United States of America
https://partner.visa.com/site/partner-directory/codat.html,Codat,"Working with Codat, Visa’s clients will be able to create a fully digital journey for their SME customer. Through a single API, Codat allows financial service providers to easily access accurate contributed financial data from their small business customers in real-time.",https://www.codat.io,Value Added Services,"American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Canton and Enderbury Islands, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Midway Islands, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Pacific Islands Trust Territory, Palau, Papua New Guinea, People's Democratic Republic of Yemen, Philippines, Pitcairn Islands, Saint Barthelemy, Samoa, Serbia and Montenegro, Singapore, Solomon Islands, South Korea, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, U.S. Miscellaneous Pacific Islands, Vanuatu, Vietnam, Wake Island, Wallis and Futuna, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Belarus, Benin, Bosnia and Herzegovina, Botswana, Bouvet Island, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cote D'Ivoire, Democratic Republic Congo, Djibouti, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Georgia, Ghana, Guinea, Guinea-Bissau, Iraq, Jordan, Kazakhstan, Kenya, Kosovo, Kuwait, Kyrgyzstan, Lebanon, Lesotho, Liberia, Libyan Arab Jamahiriya, Macedonia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Mayotte, Moldova, Republic of, Montenegro, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Pakistan, Qatar, Republic of Serbia, Rwanda, Réunion, Saint Helena, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, Sudan, Swaziland, Tajikistan, Togo, Tunisia, Turkmenistan, Uganda, Ukraine, United Arab Emirates, United Rep. of Tanzania, Uzbekistan, Western Sahara, Yemen, Zambia, Zimbabwe, Aland, Andorra, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Faroe Islands, Finland, France, France, Metropolitan, Germany, Gibraltar, Greece, Greenland, Guernsey, Hungary, Iceland, Isle of Man, Israel, Italy, Jersey, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, San Marino, Slovakia, Slovenia, Spain, Svalbard and Jan Mayen, Sweden, Switzerland, Turkey, United Kingdom, Vatican City State, Anguilla, Antarctica, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Carribean Netherlands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Dronning Maud Land, Ecuador, El Salvador, Falkland Islands, French Guiana, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Saint Martin, Sint Maarten, South Georgia and the South Sandwich Islands, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, Venezuela, Canada, Saint Pierre and Miquelon, United States of America"
https://partner.visa.com/site/partner-directory/community-federal-savings-bank.html,Community Federal Savings Bank,Visa Ready,https://www.cfsb.com/,BIN Sponsors,United States of America
https://partner.visa.com/site/partner-directory/checkbook.html,Checkbook,"We've built the most efficient ""Push Payments"" system which not only does away with paper Checks but provides for a way to transmit funds completely online while keeping the convenience of being able to send payments with just the name, address and amount. Underlying multiple modes of settlement can provide Instant Funds availability.",https://checkbook.io/,"Value Added Services, Business Solutions (B2B)",United States of America
https://partner.visa.com/site/partner-directory/computop.html,Computop,"Computop offers local and innovative omnichannel solutions for payment processing and fraud prevention around the world. For e-commerce, at POS and on mobile devices, retailers and service providers can choose from over 350 payment methods. Computop, a global player with locations in DE, CN, UK, USA, processes transactions with a combined value of $ 36 bln in 127 currencies.",https://computop.com/us/,Gateway,"Austria, Belgium, Bulgaria, Croatia, Cyprus, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Iceland, Italy, Latvia, Liechtenstein, Luxembourg, Malta, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, Slovakia, Slovenia, Spain, Sweden, United Kingdom"
https://partner.visa.com/site/partner-directory/conductor-technology-ltd.html,Conductor Technology LTD,"With its cloud native and open API platform, Conductor powers the leading fintechs, banks, retailers, and enterprises across the region, enabling them to launch and scale innovative digital accounts and card programs. Conductor currently powers over 85 million accounts and processes over $20 billion in payment volume across Latin America.",https://www.conductor.com.br/,Issuer Processor,"Anguilla, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Ecuador, El Salvador, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Sint Maarten, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay"
