URL,Product Name,Price,Overall Rating,Overall # of Reviews,User,Location,# of User Reviews,User Rating,Rating Title,Rating Description,Sizing
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=300,Lyre Lyre Shoestring Safari Dress,$105.00,3,1,LAgal,"Los Angeles, CA",32,3,Fabric issue!!!,"The fit of this dress is adorable! However, the fabric felt so thin and cheap!!!  I felt like it was going to rip as I took it out of the package! Had to send it back...",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=300,Posy Bandeau Bikini,$73.50,4,1,MissMichele,New York,46,4,Order up!,"Since I'm about 105 pounds soaking wet, I ordered a size 0 because there is no way I wanted to risk the top being too large and slipping off at the beach or pool. I just received it today and I can't even get it up and over my boobs and I'm only a full B cup! I'm thinking I should try the size 1 before totally giving up...",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=300,Woven Straw Clutch,$66.50,4.5,2,MagsCH,"Charlotte, NC",40,5,Perfect summer clutch!,"Loooove this straw clutch, can't wait to use it all summer long. Excellent quality for the price and I like that it's oversized!",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=300,Woven Straw Clutch,$66.50,4.5,2,kendro,au,4,4,fab clutch,i love this clutch but much bigger than expected. thankyou,Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=300,Copy Cat One Shoulder Dress,$82.80,2,1,getfreshvee,"Brooklyn, NY",112,2,"Great color, too small",The color of this dress pops and I'm loving the one-shoulder action.  But it is waaaaaaaaay too small. ,Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=300,Ruched Bustier Dress,$88.50,4,2,tc.mtl,"Montreal, Quebec",288,5,wow!,"the top is a tiny bit small (i'm a 36C and ordered a 3), but i love this dress.  the runching is great, super flattering.  perfect length & fabric.  worth the price tag.",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=300,Cage Belt,$39.00,5,1,p-melt,Michigan,16,5,Super cute and edgy!,"This is my new favorite belt! It looks cute, and makes outfits very edgy! Fits nicely on my waist, which looks amazing with dresses that need a little bit of flair or edge. The only downside is that the 3 straps hang out of the buckles a bit long, and they curled up from the belt when I first got it. I just rolled the belt backwards for few hours, though, and they lay pretty flat now. Amazing purchase, though!!!",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=300,Poppy Frill Bandeau Bikini,$55.20,2.5,2,Susie123,New York City,35,4,really like it,I bought the bikini and black and really like it.  It's super flattering and the top detail is fun.  ,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=315,Poppy Frill Bandeau Bikini,$55.20,2.5,2,mrich,New York,5,1,Zimmerman Bandeau Bikini,I returned this top after trying it on because the top ran big and the fabric was of poor quality. The detachable halter-strap appeared as if it would snap after wearing it a couple of times.  ,Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=315,Fragment Chiffon Top,$82.50,2,1,sbbc,Chicago,4,2,Way too big,Its not flattering at all. Have to return it.,Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=315,Ebony Rose Frill Bikini,$62.10,3,1,Dayna,"NY, NY",252,3,Top is Tiny,"I liked this bikini a lot until I tried it on. It's just as pretty in person as it is in the pictures. I found the top to be too small. I'm a 32C (occasionally a 34B depending on the style) and I was busting out of it. There was barely enough material to cover me! I always wear a S in swimsuit tops, but I easily could have ordered a M.  ",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=315,Ebony Rose Cover Up Tee,$38.10,5,1,caligirl26,"san francisco, CA",44,5,Love this top!,"Love it.  Looks super cute with a pair of cutoff denim short shorts or just a bikini bottom and strappy sandals.  It's sexy without letting it all hang out, which I love.  This showcases your abs and looks fabulous with a tan... No big meals at the beach w/ this top!!",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=315,Ebony Rose Underwire Bikini,$69.00,5,1,Susie123,New York City,35,5,Love it!!,The bottom is a little skimpy but it's the most amazing bikini!,Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=315,Copy Cat Underwire One Piece,$65.70,3,1,shopcoosbay,Oregon,2,3,shortwaisted,"I thought this was going to  be the perfect suit. I was excited about the under wire molded cups which i need for saggy breasts. I am 5 foot 6 inches. Size 6 or 8. 32 D cup. I ordered a medium. Suit fit well other than the fact that it was too short waisted for me. So, it did not hold up my breasts because the suit was being pulled down. If you are on the shorter side than you might love this suit.",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=315,Blur Paintbox Top,$66.00,4,1,Ludy,"Long Beach, CA",7,4,Huge and ultra sheer,"I loved the print of this top, but when I tried it on for the first time it was just too huge and boxy.  I'm 5'4"" and the bottom of the hem is over my thighs.  It is also very sheer and would require a camisole.  Might be fine tucked in but I was disappointed overall and returned it.  ",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=315,Tooled Leather Bag,$105.00,5,1,glosoli,Toronto Ontario,5,5,Perfection! ,"I didn't have high hopes for this bag when ordering it. I was really wishing it would live up to my expectations though, because the design is EXACTLY what I wanted in a fall bag. When I received it I was so excited to see that the style and quality are absolutely on par for this bag. It's a little larger than the pictures let on, but the quality is great. The leather is smooth and buttery, the bag is spacious and easy to get in and out of, the strap looks very high quality and NOT cheap like many other cross-body bags, and the gunmetal hardware is smokin'. The only surprise I had was that the ""tooled"" flap isn't a design, it's more like random hammering and ticking. Still looks good though. ",True to Size / As Expected
