ID,URL,TRUE_DOMAIN,RESPONSIVE,HEADER,NAV,LINK_IN,LINK_OUT,EMAIL,SOCIAL,H1,H2,H3,H4,H5,H6,Status
0011K00002cRo6n,https://www.alyeskaaesthetics.com/,True,True,2,7,112,0,1,4,1,1,0,0,0,1,Real
0011K00002cRo65,https://www.helloaestheticco.com/,True,True,15,1,27,0,1,6,2,1,3,8,1,2,Real
0011K00002cRo6D,https://www.agenacareaesthetics.com/,True,True,7,3,57,0,0,2,0,4,0,3,0,0,Real
0011K00002cRo5X,https://ayoungeryouohio.com/,True,True,24,4,124,0,1,3,1,17,4,2,0,1,Real
0011K00002cRo52,https://www.417-refine.com/,True,True,5,1,13,0,0,4,0,3,2,0,0,0,Real
0011K00002bswZJ,https://www.lipoandaesthetics.com/,True,True,39,2,167,0,0,10,1,28,10,0,0,1,Real
0011K00002bswZK,https://www.beautyreligion.com/,True,True,32,1,54,0,1,5,1,15,4,9,2,1,Real
0011K00002bswZL,https://www.estheticasandiego.com/,True,True,10,1,173,0,0,9,1,9,0,0,0,1,Real
0011K00002bswZN,https://www.integratedmedicalcenterofcorona.com/,True,True,3,0,67,0,0,4,0,3,0,0,0,0,Real
0011K00002bswZP,https://www.infusion-care.com/,True,True,17,2,41,0,2,4,1,12,0,4,0,1,Real
0011K00002bswZ1,https://www.reviveskinhealth.com/,True,True,17,5,144,0,0,11,1,12,4,0,0,1,Real
0011K00002bswZ5,https://www.lanicitymed.com/,True,True,0,0,2,0,0,0,0,0,0,0,0,0,Real
0011K00002bswZ6,https://www.healthfirstweightcontrol.com/,True,True,12,4,164,0,3,4,1,4,7,0,0,1,Real
0011K00002bswZ7,https://www.beautybyrach.com/,True,True,9,0,41,0,0,3,1,4,4,0,0,1,Real
0011K00002bswZ8,https://www.availaesthetics.com/,True,True,28,2,519,0,0,12,0,28,0,0,0,0,Real
0011K00002bswZ9,https://www.lunasolmedspa.com/,True,True,2,1,23,0,1,2,0,1,0,1,0,0,Real
0011K00002bswZA,https://www.essentialhealth.health/,True,True,18,2,69,0,0,3,0,7,8,3,0,0,Real
0011K00002bswZB,https://www.redwoodfamilydermatology.com/,True,True,9,2,79,0,4,3,3,3,3,0,0,3,Real
0011K00002bswZE,https://www.roycespas.com/,True,True,6,1,55,0,2,4,2,4,0,0,0,2,Real
0011K00002bswZF,https://www.barcelonasalon-spa.com/,True,True,8,1,48,0,2,2,1,4,3,0,0,1,Real
0011K00002bswZG,https://www.divinederm.com/,True,True,17,5,99,0,0,2,1,1,8,0,7,1,Real
0011K00002bswZI,https://www.pashskin.com/,True,True,55,2,175,0,2,12,4,1,46,4,0,4,Real
0011K00002bswYN,https://www.dolcemedicalspas.com/,True,True,17,1,54,0,0,6,2,3,11,1,0,2,Real
0011K00002bswYO,https://www.inspireaesthetics.com/,True,True,25,3,178,0,0,3,1,6,12,6,0,1,Real
0011K00002bswYP,https://www.superiornextgenspa.com/,True,True,15,2,51,0,0,6,5,2,8,0,0,5,Real
0011K00002bswYQ,https://www.bringbackhair.com/,True,True,10,1,180,0,0,14,1,8,1,0,0,1,Real
0011K00002bswYS,https://www.agelessskinco.com/,True,True,8,7,40,0,1,7,1,3,4,0,0,1,Real
0011K00002bswYV,https://www.rhmedicine.com/,True,True,23,1,106,0,0,4,0,10,13,0,0,0,Real
0011K00002bswYW,https://www.thebiosinstitutewellness.com/,True,True,20,1,53,0,3,0,1,11,8,0,0,1,Real
0011K00002bswYX,https://www.oceansidemedical.com/,True,True,14,1,53,0,0,2,3,2,2,7,0,3,Real
0011K00002bswYa,https://www.aiyanaaesthetics.com/,True,True,14,1,102,0,2,4,2,5,0,3,4,2,Real
0011K00002bswYb,https://www.optimadental.com/,True,True,20,2,92,0,0,5,1,11,3,2,1,1,Real
0011K00002bswYc,https://www.rejuvenationforher.com/,True,True,21,0,63,0,0,1,4,4,3,10,0,4,Real
0011K00002bswXj,https://www.skinwindermatology.com/,True,True,22,2,75,0,0,1,1,13,8,0,0,1,Real
0011K00002bswXk,https://www.totalskinnd.com/,True,True,9,2,46,0,2,4,2,3,0,1,0,2,Real
0011K00002bswXl,https://www.surgeaesthetics.com/,True,True,3,4,34,0,0,2,0,0,3,0,0,0,Real
0011K00002bswXm,https://www.drmukerji.com/,True,True,10,2,112,0,0,14,1,3,3,3,0,1,Real
0011K00002bswXy,https://www.benehealth.com/,True,True,61,3,111,0,0,2,1,5,15,24,16,1,Real
0011K00002bswXn,https://www.newupermanentcosmetics.com/,True,True,0,1,10,0,1,1,0,0,0,0,0,0,Real
0011K00002bswXo,https://www.glowaestheticsmedspa.janeapp.com/,True,True,6,1,24,0,0,0,1,4,1,0,0,1,Real
0011K00002bswXp,https://www.nursenicolesf.com/,True,True,24,1,25,0,0,3,1,4,7,12,0,1,Real
0011K00002bswXr,https://www.templedayspasavannah.com/,True,True,5,4,65,0,1,14,1,2,0,2,0,1,Real
0011K00002bswXs,https://www.refinemedaesthetics.com/,True,True,0,1,20,0,0,0,0,0,0,0,0,0,Real
0011K00002bswXu,https://www.mybellis.com/,True,True,1,1,21,0,0,0,1,0,0,0,0,1,Real
0011K00002bswXw,https://www.renewrejuvenatemd.com/,True,True,29,2,142,0,1,18,10,8,7,0,4,10,Real
0011K00002bpQrx,https://azdermatologyspecialists.com/,True,True,28,2,143,0,0,3,1,12,11,4,0,1,Real
0011K00002bpQry,https://www.regencyspecialties.com/,True,True,42,1,582,0,0,9,1,39,1,1,0,1,Real
0011K00002bpQsE,https://bloomingmedicalaesthetics.com/,True,True,15,0,38,0,0,6,1,13,1,0,0,1,Real
0011K00002bpQsF,https://www.worcesterbotox.com/,True,True,11,1,19,0,1,3,1,5,5,0,0,1,Real
0011K00002bpQrz,https://www.inmedspa.com/,True,True,20,1,31,0,1,3,3,8,2,0,7,3,Real
0011K00002bpQs0,https://touchandglowskincare.com/,True,True,45,3,186,0,0,6,2,9,1,32,0,2,Real
0011K00002bpQs4,https://www.parkrebowe.com/,True,True,20,1,147,0,0,10,11,3,6,0,0,11,Real
0011K00002bpQs6,https://www.1735studios.com/,True,True,11,4,39,0,0,10,1,8,1,1,0,1,Real
0011K00002bpQs7,http://slkclinic.com/,True,True,18,4,202,0,0,2,1,5,10,2,0,1,Real
0011K00002bpQs9,https://www.coolspringsmdchattanooga.com/,True,True,13,1,68,0,0,0,1,6,0,6,0,1,Real
0011K00002bpQsA,https://www.chattanoogachiropractic.com/,True,True,28,1,127,0,0,7,6,7,1,10,0,6,Real
0011K00002bpH7D,http://avenueplasticsurgery.ca,True,True,47,1,189,0,0,7,1,30,13,3,0,1,Real
0011K00002bpH5u,http://theplasticsurgeryclinic.ca,True,True,30,6,293,0,0,5,1,24,2,3,0,1,Real
0011K00002bpH5R,http://medesthetique.ca,False,True,2,12,237,0,0,9,0,1,1,0,0,0,Filler Page
0011K00002bpH4m,http://hwmedicalspa.com,True,True,10,2,133,0,2,2,1,4,4,1,0,1,Real
0011K00002bpH4o,http://drkaraplasticsurgery.com,True,True,24,5,60,0,3,3,1,9,14,0,0,1,Real
0011K00002bpH4M,http://beautylabalberta.ca,True,True,32,1,60,0,6,2,4,12,1,2,0,4,Real
0011K00002bpH4O,http://mississaugacosmeticsurgeryclinic.com,True,True,22,1,421,0,0,20,1,6,15,0,0,1,Real
0011K00002bpH4G,http://newdermamedlaserclinic.com,True,True,30,0,340,0,2,5,0,15,3,12,0,0,Real
0011K00002bpH4H,http://lipdoctor.ca,True,True,34,3,337,0,0,9,1,19,10,0,2,1,Real
0011K00002bc1YR,https://www.wereviveu.com/,True,True,15,4,36,0,0,2,1,6,0,8,0,1,Real
0011K00002bc1YX,https://www.resetyourimage.com/,,,,,,,,,,,,,,,
0011K00002bc1YI,http://www.skinbarnewyork.com/,True,True,5,4,63,0,1,11,1,3,1,0,0,1,Real
0011K00002bc1YY,http://www.elevatedaesthetics.net/,True,True,3,4,42,0,1,2,3,0,0,0,0,3,Real
0011K00002bc1YZ,http://salonh2t.com/,True,True,11,2,15,0,0,2,0,1,4,0,4,0,Real
0011K00002bc1Ya,https://aestheticskinchicago.com/,True,True,23,2,70,0,0,2,4,10,7,0,0,4,Real
0011K00002bc1Xi,https://www.northvalleymedspa.com/,True,True,15,1,24,0,2,0,2,0,0,5,5,2,Real
0011K00002bc1Xk,https://www.aofps.com/,True,True,16,1,77,0,0,4,3,6,3,4,0,3,Real
0011K00002bc1Xl,https://www.vanishinginkmedspa.com/,True,True,28,1,23,0,3,4,0,21,0,0,7,0,Real
0011K00002bc1Xm,https://www.achievebodysculpting.com/,True,True,25,2,36,0,0,3,16,5,4,0,0,16,Real
0011K00002bc1Xn,https://bellamedicalspaarizona.com/,True,True,36,2,115,0,3,16,1,14,11,6,3,1,Real
0011K00002bc1Xo,https://sonoranaesthetics.com/,True,True,12,7,81,0,1,6,1,5,6,0,0,1,Real
0011K00002bc1X8,https://www.academyandclinicdominick.com/,True,True,6,2,12,0,0,2,0,5,0,1,0,0,Real
0011K00002bc1XD,https://www.totalhairandbodymedical.com/,True,True,15,1,73,0,0,6,1,0,6,8,0,1,Real
0011K00002bc1XG,https://brookenix.com/,,,,,,,,,,,,,,,
0011K00002bc1XH,https://therefinerytn.com/,True,True,5,1,28,0,0,4,0,2,0,0,3,0,Real
0011K00002bc1XI,https://www.drdoppelt.com/,True,True,33,0,410,0,0,17,1,17,9,6,0,1,Real
0011K00002bbP1r,https://medimorph.com/,True,True,3,0,5,0,0,0,0,3,0,0,0,0,Real
0011K00002bbP2D,https://www.nursevbeautytox.com/,True,True,12,4,93,0,4,8,0,1,11,0,0,0,Real
0011K00002bbP1i,https://www.licksteinplasticsurgery.com/,True,True,11,1,131,0,0,8,0,4,6,1,0,0,Real
0011K00002bbP1j,https://liveyoungspa.com/,True,True,7,1,135,0,0,6,0,4,3,0,0,0,Real
0011K00002bbP26,https://navaaesthetics.com/,True,True,10,9,143,0,0,7,2,4,4,0,0,2,Real
0011K00002bbP2d,https://www.renuvederm.com/,True,True,8,2,27,0,0,2,2,6,0,0,0,2,Real
0011K00002bbOzm,https://www.foreveryoung-solutions.com/,True,True,7,5,98,0,5,10,0,4,2,1,0,0,Real
0011K00002bbOzz,https://www.medicalaestheticsma.com/,True,True,36,3,174,0,0,26,1,27,4,4,0,1,Real
0011K00002bbOyf,https://www.4estheticslounge.com/,True,True,49,1,93,0,1,5,2,7,17,0,19,2,Real
0011K00002bbOyg,https://www.atouchofyouth.com/,True,True,7,1,16,0,0,5,0,5,2,0,0,0,Real
0011K00002bbOzD,https://bosbeauty.com/,True,True,19,1,250,0,1,3,2,4,13,0,0,2,Real
0011K00002bbOzI,https://cfwmg.com/,True,True,14,0,262,0,0,6,11,2,1,0,0,11,Real
0011K00002bbOzA,https://bloommedspamn.com/,True,True,9,6,151,0,0,6,1,2,3,0,0,1,Real
0011K00002bbOza,https://dermestetics.com/,True,True,17,3,72,0,0,12,1,6,7,3,0,1,Real
0011K00002bbOyh,https://www.admireaesthetics.com/,True,True,18,2,103,0,1,9,1,12,2,3,0,1,Real
0011K00002bbOzL,https://www.clinique-k.com/,True,True,76,1,474,0,1,10,0,5,12,6,1,0,Real
0011K00002bbP06,https://www.iorioplasticsurgery.com/,True,True,22,4,391,0,0,12,1,15,6,0,0,1,Real
0011K00002bbOzU,https://www.cupertinofacialesthetics.com/,True,True,20,0,152,0,0,4,1,6,13,0,0,1,Real
0011K00002bbOzn,https://wadedickinson.com/,True,True,9,2,52,0,0,6,0,9,0,0,0,0,Real
0011K00002bb9Bv,http://www.ohiohairloss.com,True,True,17,2,33,0,0,0,2,2,6,4,3,2,Real
0011K00002bb9A3,http://www.hairline.com,True,True,28,3,207,0,0,4,0,1,13,9,5,0,Real
0011K00002b4IZn,https://www.meadowssurgicalarts.com/,True,True,46,1,180,0,0,3,1,10,0,0,35,1,Real
0011K00002b4Hcq,https://www.lecliniquespa.com/,True,True,24,2,189,0,0,8,7,3,14,0,0,7,Real
0011K00002b2JXe,http://elitemedicalbeauty.com,True,True,5,1,22,0,0,2,5,0,0,0,0,5,Real
0011K00002b1NUf,http://flspa.com,True,True,10,1,82,0,0,0,1,1,3,5,0,1,Real
0011K00002aOGHa,https://mdbeautylabs.com/,True,True,5,1,419,0,0,4,1,4,0,0,0,1,Real
0011K00002aNV2o,https://anabellslaserwaxcenter.com/,True,True,20,2,37,0,0,9,4,0,5,4,3,4,Real
0011K00002aNV2q,https://legacydermatology.com/,True,True,34,1,83,0,0,4,1,14,6,8,5,1,Real
0011K00002aNV2e,http://www.mirakomedspa.com/,False,True,15,2,40,0,1,3,0,4,1,1,7,0,Filler Page
0011K00002aNV2m,https://starmedspas.com/,True,True,42,1,31,0,1,0,1,25,16,0,0,1,Real
0011K00002aNTyp,https://www.hrtivhydrationwellnesscenter.com/,False,True,28,2,31,0,0,2,1,9,13,5,0,1,Filler Page
0011K00002aN7q0,https://www.thesonuspa.com/,True,True,7,1,40,0,0,6,6,1,0,0,0,6,Real
0011K00002aMWbj,https://www.awadmedical.com/,True,True,45,1,29,0,2,2,0,0,42,0,3,0,Real
0011K00002aMWbk,https://www.btxboutique.ca/,True,True,10,4,33,0,1,4,2,6,0,2,0,2,Real
0011K00002aMWbl,https://auroramedispa.com/,True,True,22,1,112,0,1,13,2,7,13,0,0,2,Real
0011K00002aMWbm,https://bloom.health/,True,True,47,2,152,0,1,8,1,18,11,11,0,1,Real
0011K00002aMWbn,https://www.bellereveaesthetics.com/,True,True,4,1,11,0,0,4,0,3,0,1,0,0,Real
0011K00002aMWbp,https://www.beholdbrows.com/,True,True,7,7,28,0,1,4,3,1,3,0,0,3,Real
0011K00002aMWbs,https://ihavemoxxi.com/,True,True,24,3,84,0,0,2,1,11,10,2,0,1,Real
0011K00002aMWbd,https://skinphorea.com/,True,True,22,3,80,0,0,4,1,6,1,14,0,1,Real
0011K00002aMWbe,https://med-ivee.com/,True,True,20,2,111,0,0,6,2,6,12,0,0,2,Real
0011K00002aMWbh,https://zibloom.com/,True,True,10,10,127,0,0,9,1,4,5,0,0,1,Real
0011K00002aMWbi,https://www.sculptedyou.ca/,True,True,13,3,23,0,0,2,1,2,9,1,0,1,Real
0011K00002aMWbO,http://www.spatresor.com,True,True,18,1,15,0,0,0,1,5,11,1,0,1,Real
0011K00002aMWb6,http://www.allbeautylaser.ca,True,True,26,0,123,0,3,6,1,3,7,3,12,1,Real
0011K00002aMWbA,http://www.yinaesthetics.com,True,True,13,1,33,0,0,2,1,6,6,0,0,1,Real
0011K00002aMWap,http://www.cosmosynergy.org,True,False,1,0,23,0,1,1,0,1,0,0,0,0,None-Responsive
0011K00002aMWar,http://www.mblartistry.com,True,True,26,1,44,0,1,4,2,0,16,8,0,2,Real
0011K00002aMWae,http://www.senniyobeauty.com,True,True,26,2,113,0,0,14,0,4,0,7,11,0,Real
0011K00002aMWaj,http://www.luxskinlab.ca,True,True,8,3,39,0,0,7,1,5,1,1,0,1,Real
0011K00002aMWaU,http://www.vancouverlaser.com,True,True,23,1,205,0,0,5,0,17,6,0,0,0,Real
0011K00002aMWaX,http://www.browsonpointe.com,True,True,5,1,34,0,1,1,0,4,0,1,0,0,Real
0011K00002aMWaa,http://www.greenfieldspa.com,True,True,4,0,7,0,0,1,3,1,0,0,0,3,Real
0011K00002aMWaK,http://www.aluxspa.ca,True,True,11,1,18,0,1,4,0,0,0,0,0,0,Real
0011K00002aMWaN,http://www.pearlestheticsinc.com,True,True,36,1,53,0,1,6,3,6,0,13,0,3,Real
0011K00002aMWaA,https://www.theinjectionist.ca/,True,True,16,14,185,0,0,3,1,5,2,1,0,1,Real
0011K00002aMWaC,http://www.calgarylaserhealth.com,True,True,8,1,44,0,0,2,2,0,3,0,2,2,Real
0011K00002aLm07,http://www.quiklaser.com,True,True,66,4,97,0,1,4,2,24,9,31,0,2,Real
0011K00002aLjX1,http://lenoymed.com,True,True,25,1,65,0,2,11,2,5,2,5,11,2,Real
0011K00002aLP6U,https://www.antiagingdoctor4u.com/,True,True,31,1,28,0,1,2,20,0,5,6,0,20,Real
0011K00002aL8aa,http://www.livingwellaesthetics.com,True,True,26,2,85,0,0,3,1,6,19,0,0,1,Real
0011K00002aL560,https://www.vagaro.com/skynmedicalspa/services,True,True,0,5,65,0,0,5,0,0,0,0,0,0,Real
0011K00002ZNmE0,https://contourmedspa.org/,True,True,19,1,31,0,2,2,0,11,0,4,0,0,Real
0011K00002ZNmED,https://www.ljmedicalspa.com/,True,True,10,1,51,0,1,4,0,3,3,0,1,0,Real
0011K00002ZNmEL,https://mdventures.us/,True,True,22,3,47,0,0,8,1,8,0,13,0,1,Real
0011K00002ZNibQ,http://www.elamarmedspa.com,False,True,32,2,47,0,0,2,1,1,21,1,2,1,Filler Page
0011K00002ZNibR,http://www.parkermedicalweightloss.com,True,True,14,1,48,0,2,4,0,10,4,0,0,0,Real
0011K00002ZNibS,http://www.ultraslimspa.com,False,True,8,1,67,0,0,0,1,4,3,0,0,1,Filler Page
0011K00002ZNibU,http://www.thedietclinic.net,True,True,22,1,28,0,2,3,1,3,3,15,0,1,Real
0011K00002ZNibY,http://www.med-i-trim.com,True,False,0,0,0,0,0,0,0,0,0,0,0,0,None-Responsive
0011K00002ZNel6,http://vita-fuse.com/iv-infusions,True,True,15,1,25,0,0,0,14,0,1,0,0,14,Real
0011K00002ZNel4,https://www.draltamira.com/,True,True,17,6,274,0,0,16,1,10,6,0,0,1,Real
0011K00002ZNekp,https://aestheticaskin.com/,True,True,17,2,145,0,0,4,2,2,1,7,5,2,Real
0011K00002ZNcMm,http://www.lscotthair.com,True,True,1,2,20,0,0,2,0,1,0,0,0,0,Real
0011K00002ZNcLQ,http://www.jointactionwellnessmt.com,True,True,2,1,33,0,0,0,0,0,0,0,0,0,Real
0011K00002ZNZML,http://www.litebodysculpting.com,True,True,1,0,0,0,0,0,0,0,1,0,0,0,Filler Page
0011K00002ZNZMN,https://www.aestheticaswansea.com/,True,True,5,3,63,0,0,6,1,3,1,0,0,1,Real
0011K00002ZNZMO,https://aestheticsandmedicallasers.com,True,True,10,1,28,0,0,6,0,6,0,4,0,0,Real
0011K00002ZNZM4,http://www.coolrenewalspa.com,True,True,35,1,133,0,0,12,1,5,20,9,0,1,Real
0011K00002ZNZM8,https://www.nirvanatx.com/,True,True,10,1,48,0,0,4,0,8,1,0,0,0,Real
0011K00002ZNZMA,http://www.glowingandgrace.com/,True,True,11,4,22,0,1,0,10,1,0,0,0,10,Real
0011K00002ZNZLt,https://www.fabulouslegs.com/,True,True,21,2,11,0,0,5,6,15,0,0,0,6,Real
0011K00002ZNZLQ,http://www.organicglowskinstudio.com/,True,True,8,3,21,0,1,0,4,1,3,0,0,4,Real
0011K00002ZNZLR,https://www.pacificamedicalspa.com/studio-city/,False,True,24,2,187,0,0,5,1,4,12,7,0,1,Filler Page
0011K00002ZNZL2,http://www.moradimd.com/,True,True,37,2,159,0,0,18,1,27,9,0,0,1,Real
0011K00002ZNZKw,https://www.manawellness.net/,True,True,0,0,0,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002ZNZKz,https://17medspa.com/,True,True,12,1,163,0,0,7,1,9,2,0,0,1,Real
0011K00002ZNZKl,http://www.hebeskinhealth.com/,True,True,11,0,127,0,1,11,1,7,3,0,0,1,Real
0011K00002ZNZKi,http://havenmedspa.com/,True,True,13,2,83,0,0,6,1,8,4,0,0,1,Real
0011K00002ZNZKj,http://www.havenmdoc.com/,True,True,11,1,12,0,0,2,0,2,4,5,0,0,Real
0011K00002ZNZKY,http://www.execmed.org/,True,True,22,1,210,0,1,4,1,14,0,7,0,1,Real
0011K00002ZNZKW,http://escapedayspala.com/,True,True,20,2,89,0,2,4,9,6,1,1,3,9,Real
0011K00002ZNZK6,https://allaboutyoufacials.com/,True,True,12,3,31,0,0,0,1,0,1,10,0,1,Real
0011K00002ZNZKC,https://beautyinla.com/,True,True,16,1,44,0,2,3,1,3,0,12,0,1,Real
0011K00002ZNKPj,http://www.fitsourceri.com,True,True,19,3,11,0,1,2,1,3,2,13,0,1,Real
0011K00002ZNKCM,https://shapetress.com/,True,True,24,5,30,0,0,4,2,18,2,2,0,2,Real
0011K00002ZNK04,http://www.pawtucketelectrolysis.com,True,True,18,0,48,0,0,0,1,1,9,5,2,1,Real
0011K00002ZNHIR,http://lakeshoreskinandbody.com,True,True,38,20,78,0,0,2,3,30,5,0,0,3,Real
0011K00002ZNHHl,http://visitqueendom.com,True,True,15,2,46,0,0,0,0,0,15,0,0,0,Real
0011K00002ZNHFY,https://www.mintfacialbar.com/,True,True,15,4,152,0,0,6,1,4,2,4,4,1,Real
0011K00002ZNHFc,https://mococonewyork.com/,True,True,10,0,34,0,0,2,1,2,7,0,0,1,Real
0011K00002ZNGhF,https://www.vaneity.com/,True,True,8,2,27,0,0,4,1,7,0,0,0,1,Real
0011K00002ZNAJD,http://corecryotherapy.net,True,True,18,2,76,0,0,10,4,2,11,1,0,4,Real
0011K00002ZNAIH,http://learn2lose.com,True,True,37,4,169,0,0,8,4,6,11,16,0,4,Real
0011K00002ZMYvM,http://jagmedicalcosmetics.com,True,True,13,2,30,0,2,4,0,8,0,5,0,0,Real
0011K00002ZMYmg,https://www.zapahair.com/,True,False,1,0,12,0,0,3,0,1,0,0,0,0,None-Responsive
0011K00002ZMYm7,https://thenakedtruthskincare.com,True,True,23,1,59,0,2,2,1,3,12,5,0,1,Real
0011K00002ZKpY0,http://www.adaraskincenter.com/,True,True,36,18,206,0,0,9,0,24,3,9,0,0,Real
0011K00002ZKpY1,http://www.alaskacheeky.com/,True,True,16,1,238,0,1,4,1,6,8,1,0,1,Real
0011K00002ZKpY2,http://denovomg.com/,True,True,20,2,105,0,0,4,1,4,5,10,0,1,Real
0011K00002ZKpPD,https://www.skintightmedicalspa.com/,True,True,30,1,206,0,0,4,1,6,23,0,0,1,Real
0011K00002ZKpPE,https://lasercambridge.com/,True,True,66,0,121,0,0,2,0,1,0,65,0,0,Real
0011K00002ZKpP3,https://www.theskincenterbycps.com/,True,True,36,1,146,0,0,15,1,13,14,0,0,1,Real
0011K00002ZKpP5,https://www.newlevelaesthetics.com/,True,True,23,0,77,0,0,0,2,21,0,0,0,2,Real
0011K00002ZKpP9,https://vegavitality.com,True,True,40,6,301,0,0,26,2,8,30,0,0,2,Real
0011K00002ZKpPA,https://www.skindeepmedspa.com/,True,True,7,0,68,0,1,3,1,5,1,0,0,1,Real
0011K00002ZKpPB,https://bostonfacialplastics.com,True,True,11,1,88,0,1,3,3,1,0,6,1,3,Real
0011K00002ZKpPC,https://www.wellesleycosmeticsurgery.com/,True,True,21,2,134,0,0,10,0,19,1,0,1,0,Real
0011K00002ZKpOx,https://www.naturalbeautysculpting.com/,,,,,,,,,,,,,,,
0011K00002ZKpOj,https://theredwoodstudio.com/,,,,,,,,,,,,,,,
0011K00002ZKpOk,https://www.thevalleymedspa.com/,True,True,13,4,49,0,0,8,2,1,4,6,0,2,Real
0011K00002ZKpOf,http://www.thebeautybarmedspa.com,True,True,24,7,109,0,0,3,0,14,1,9,0,0,Real
0011K00002ZKpOh,https://thebrowtiquephilly.com/,True,True,17,1,49,0,0,2,1,12,4,0,0,1,Real
0011K00002ZKpOQ,https://www.mymedislim.com/,True,True,12,2,36,0,0,1,0,0,0,4,0,0,Real
0011K00002ZKpO5,http://laverniamedspa.com/,True,True,4,2,41,0,0,10,2,1,1,0,0,2,Real
0011K00002ZKpNn,https://bodybarmd.com/,True,True,31,1,92,0,0,3,1,7,11,7,5,1,Real
0011K00002ZKpNq,http://www.carolinascalpcenter.com,True,True,13,2,57,0,2,4,1,8,4,0,0,1,Real
0011K00002ZKpNr,http://www.coloradomedispa.com,False,True,18,2,25,0,0,4,2,7,1,8,0,2,Filler Page
0011K00002ZKpNu,http://www.doctorswellness.com,True,True,5,3,49,0,1,6,2,3,0,0,0,2,Real
0011K00002ZKpNw,http://www.familyweightlossnc.com,True,False,13,0,17,0,0,2,3,10,0,0,0,3,None-Responsive
0011K00002ZKpNm,https://bmaky.com/,,,,,,,,,,,,,,,
0011K00002ZKpJY,https://plainjaneskinbar.ca/,True,True,12,4,109,0,2,4,4,6,0,2,0,4,Real
0011K00002ZKpJZ,https://www.rejuvenessespa.com/,True,True,4,0,12,0,0,1,0,4,0,0,0,0,Real
0011K00002ZKpJa,https://sharpersurgery.com,True,True,18,2,275,0,0,16,1,9,5,3,0,1,Real
0011K00002ZKpJc,https://www.sperlingdermatology.com/,True,True,33,1,219,0,0,11,1,12,10,10,0,1,Real
0011K00002ZKpJd,https://studiohealth.net,True,True,19,2,24,0,0,2,2,5,7,4,0,2,Real
0011K00002ZKpJR,https://www.drgambhir.com/,True,True,55,7,97,0,1,12,1,47,7,0,0,1,Real
0011K00002ZKpJS,https://h2medspa.com,True,True,23,1,90,0,3,37,1,10,8,4,0,1,Real
0011K00002ZKpJU,https://lavidamedspa.com/,True,True,6,1,54,0,0,4,1,2,1,2,0,1,Real
0011K00002ZKpJW,https://mynuceria.com,True,True,32,1,108,0,1,4,1,4,10,12,5,1,Real
0011K00002ZKpJX,https://pinesaesthetics.com,True,True,27,1,28,0,0,3,0,3,3,14,2,0,Real
0011K00002ZKpIr,http://www.luzlounge.com,False,True,9,0,14,0,0,2,0,8,0,0,1,0,Filler Page
0011K00002ZKpIs,http://mestizalaserclinic.com,True,True,24,7,173,0,2,3,0,8,5,1,10,0,Real
0011K00002ZKpIl,https://youtherapymedspa.com/,True,True,27,2,336,0,0,4,1,11,13,2,0,1,Real
0011K00002ZKpIm,https://www.thezestclinic.com/,True,True,19,1,61,0,0,2,2,0,6,2,9,2,Real
0011K00002ZKpIi,https://www.thrivecryostudio.com/,True,True,7,2,53,0,0,6,1,6,0,0,0,1,Real
0011K00002ZKpIZ,https://www.purefico.com/,True,True,17,4,313,0,0,6,2,9,5,1,0,2,Real
0011K00002ZKpIc,https://www.skinprovement.ca,True,True,28,2,73,0,1,8,0,26,0,0,0,0,Real
0011K00002ZKpId,https://www.myownspade.com,True,True,28,2,115,0,2,6,1,6,7,3,1,1,Real
0011K00002ZKpIR,https://nusbaummedicalcenters.com,True,True,47,4,234,0,0,2,1,25,3,18,0,1,Real
0011K00002ZKpIJ,http://www.floridamedspas.com/,True,True,16,2,96,0,0,8,1,9,6,0,0,1,Real
0011K00002ZKpIC,https://www.aestheticspro.ca/,True,True,6,1,40,0,0,1,1,4,0,0,1,1,Real
0011K00002ZKpID,http://www.bodybyaim360.com,True,True,62,2,109,0,0,20,1,42,1,3,15,1,Real
0011K00002ZKpIF,https://www.byoulaserclinic.com,True,True,19,3,187,0,3,9,1,12,5,1,0,1,Real
0011K00002ZKp1l,https://www.auroramodernhealing.com/,True,True,1,4,28,0,0,12,0,1,0,0,0,0,Real
0011K00002ZKcpa,https://ilmprograms.com/,True,True,26,1,39,0,1,2,1,1,2,2,20,1,Real
0011K00002ZJwpo,http://fairlawnaestheticmd.com,True,True,13,2,78,0,0,2,1,10,2,0,0,1,Real
0011K00002ZJrlH,http://theluxemedspa.com,True,True,15,4,147,0,1,6,2,1,4,8,0,2,Real
0011K00002YMg0Q,https://4youthfulbeginnings.com/,True,True,13,1,77,0,0,6,0,5,8,0,0,0,Real
0011K00002YMg0M,https://www.waterfallssalonandmassagemedspa.com/,True,True,53,2,71,0,0,5,0,43,9,1,0,0,Real
0011K00002YMfzq,https://yourrenaissancemedspa.com/,True,True,10,0,7,0,0,2,2,3,0,0,2,2,Real
0011K00002YMg0E,https://www.tropicaltaninc.com/,True,True,6,1,20,0,0,1,2,2,2,0,0,2,Real
0011K00002YMfze,http://www.mjluxemedispa.com/,True,True,7,1,13,0,2,2,2,3,1,0,0,2,Real
