Category,Subcategory,Product Name,Link,Name,# Star,Date,Title,Description,# Helpful
Bed,Bed,"Barkbox Memory Foam Dog Bed with High Density Foam Base for Orthopedic Joint Relief - Crate Lounger, Dog Couch or Sofa Pet Bed - Machine Washable Cover and Water-Resistant Lining - Toy Included",https://www.amazon.com/BarkBox-Orthopedic-Washable-Removable-Waterproof/dp/B07Y2GQF75?ref_=ast_sto_dp,Mallory,5.0,"October 3, 2022",Worth the price tag!,"I will admit that we bought this dog bed for a very niche purpose - to fit a few very specifically dimensioned spaces in our renovated 2005 Dodge Sprinter van. I was a little hesitant at first given the price, but now I'm so glad I bought it. It fits on the floor between the driver and passenger seats perfectly, which is likely where our pup will sit (also harnessed/fastened in) when we bring her on the road with us. I let the pieces sit for 48 hrs to expand before I assembled the bed, and it was easy to put together. I haven't washed it yet, but the material seems very sturdy and is easy to wipe clean. My dog (45-50 lb lab mix) fits perfectly in the Medium with a little room to spare.. she loves this bed and knows it's her ""spot"". She did completely destroy the cute little pea toy that came with it, but no stuffed toy is safe around her haha. Even my cats loved this bed, so we'll likely be buying the Smalls for them at some point. If you're on the fence, just go for it! I don't think your pup will be disappointed :)",
Bed,Bed,"Barkbox Memory Foam Dog Bed with High Density Foam Base for Orthopedic Joint Relief - Crate Lounger, Dog Couch or Sofa Pet Bed - Machine Washable Cover and Water-Resistant Lining - Toy Included",https://www.amazon.com/BarkBox-Orthopedic-Washable-Removable-Waterproof/dp/B07Y2GQF75?ref_=ast_sto_dp,Astora,5.0,"October 30, 2022",The only bed my Frenchie would use now! Affordable and worth it!,"My Frenchie is middle aged now and has issues getting up stairs or higher platforms now. I'm glad I found this bed since the whole thing sits low to the floor, so he can just crawl into it or even roll off it safely. He also has to rest his chin often on low ridge like a sofa arm rest to keep his airways open for breathing. These ridges are just the right height and solid enough to support his chin. Other beds can be too low, too soft, or too high. For the price, this is easily worth a try and if you have a bulldog like me, the M size is a great fit for a 20-30 lbs Frenchie. I've read some other poor reviews, but I feel like they've failed to read the instructions that came with the bed. It clearly says you should open up the foam mattress and let it sit for 24-72 hours (I just waited 24 hrs). It says too, ""Good things come to those who wait."" :)",One
Bed,Bed,"Barkbox Memory Foam Dog Bed with High Density Foam Base for Orthopedic Joint Relief - Crate Lounger, Dog Couch or Sofa Pet Bed - Machine Washable Cover and Water-Resistant Lining - Toy Included",https://www.amazon.com/BarkBox-Orthopedic-Washable-Removable-Waterproof/dp/B07Y2GQF75?ref_=ast_sto_dp,Spenser's Legacy Animal Rescue,5.0,"December 1, 2022",My Little Princess Loves It!,"I just received this dog bed today. I unpacked it and let the padding expand—didn’t take it very long (maybe an hour while I did other things). I put the whole thing together quite easily and put it on the floor behind the bed my little dog was sleeping in. It took her about one minute to get her curiosity up enough to go sniff the new bed out and now she’s asleep in it! I think she’s pretty happy with her new bed so that makes me happy! It’s definitely a quality bed and the price was really reasonable. I’m glad it can be washed, although that will probably not happen for quite awhile. My little dog is about 17 years old so I want her to be comfortable, and for her to go and curl up right away in this bed (instead of circling and fussing to get into a comfortable position), this is amazing.",
Bed,Bed,"Barkbox Memory Foam Dog Bed with High Density Foam Base for Orthopedic Joint Relief - Crate Lounger, Dog Couch or Sofa Pet Bed - Machine Washable Cover and Water-Resistant Lining - Toy Included",https://www.amazon.com/BarkBox-Orthopedic-Washable-Removable-Waterproof/dp/B07Y2GQF75?ref_=ast_sto_dp,Ariel,5.0,"June 25, 2020",Best bed ever!!!,"If I could give this bed 100 stars a would! Story time: I have a 22 pound 7 year old long haired doxie. He has always loved his bed and we have even rearranged the furniture set up in our home to give him his own alcove where his bed can lay. We’ve gone through 4 or 5 beds in his 7 years, with the most recent going out just a few weeks ago. Two weeks ago, he got too excited after eating and regurgitated all of his food right back into the bed he’s had for years. I tried everything to get it clean. Washing. Vinegar. Air drying. Everything. But sadly the bed wasn’t one that had a separate cover to be washed. My boy was heart broken and so was I. I went to amazon and thought I was doing something good by getting him a $30 cone insert orthopedic bed. (Because he’s 7 already and doxies are known for bad backs) He HATED this thing. He has never been a digger or a chewer in his entire life. Every time he tried to lay on it, he all but ripped it out of the spot and preferred the floor. So back to Amazon I went. We have been a subscriber of Barkbox for years and know how great they are, so when I found this bed I was VERY excited. And so was my boy! He LOVES this thing! He jumped in immediately the second it was put together and has been pulling all of his toys in with him. It’s so good to see him happy again. It was easy to assemble, came well packaged, and the foam insert only took about 2 hours tops to expand out. The crease was gone! It is very sturdy and heavy! It’ll last a long time and I’m so happy I went with this bed.",One
Bed,Bed,"Barkbox Memory Foam Dog Bed with High Density Foam Base for Orthopedic Joint Relief - Crate Lounger, Dog Couch or Sofa Pet Bed - Machine Washable Cover and Water-Resistant Lining - Toy Included",https://www.amazon.com/BarkBox-Orthopedic-Washable-Removable-Waterproof/dp/B07Y2GQF75?ref_=ast_sto_dp,sloaneb,5.0,"October 3, 2022",Truly the best dog bed,"We bought this for our dog for her first birthday in March. It has truly been the best bed for her. We went through 3-4 other beds in the first year, but they just didn’t hold up. They either tore slightly at the seems, started having indents in the foam, or just weren’t comfy. THIS BED IS AMAZING. Honestly- most comfortable bed in our house. We keep it in her crate and she loves her crate because of it. We wash is weekly and the fabric has held up perfectly. The white on it has stayed mostly white- only gotten a little darker (our girl is always dirty so I am shocked with how white it still is). And there’s been no change in the memory foam! It’s still great. My husband and I both joke all of the time (at least weekly) that we wish we had that bed.",
Bed,Bed,"Barkbox Memory Foam Dog Bed with High Density Foam Base for Orthopedic Joint Relief - Crate Lounger, Dog Couch or Sofa Pet Bed - Machine Washable Cover and Water-Resistant Lining - Toy Included",https://www.amazon.com/BarkBox-Orthopedic-Washable-Removable-Waterproof/dp/B07Y2GQF75?ref_=ast_sto_dp,Kindle Customer,5.0,"May 15, 2020","Well made, high quality & definitely recommend","First, I need to express my deep thanks to BarkBox for giving me the opportunity to try this great dog bed for free through their sponsored promotion. The quality of this bed is extremely nice for a giveaway, which just attests to what a great company they are overall. The bed came exactly when they said it would, in a bigger box than I expected, with everything vacuum sealed. Having bought many products that come like this, I knew that it usually takes 48 hours minimum for them to fluff up to full size. Sure enough, in 2 days the mattress pad was full &amp; flat, needing a bit of coaxing to get the cover fully zipped, but was still easy to get closed. The bolsters, however, were a different story. It's probably best if you have a helper for this part, as they are so fluffy, and need to be wedged into cover so tightly that it's definitely a struggle, especially taking care not to accidentally catch the bolster while zipping. All that bolster battling is fully worth it, as you'll see once you have an assembled bed. The bolsters create a super thick, cushiony pillow evenly around the entire bed. I was pleasantly surprised by just how thick &amp; tall they were (shown in pic #3 with height of pen for comparison). The bed looks bigger than I thought it would be, and the cushion is certainly thick and sturdy enough to use by itself. The cover material is not soft as in plush/fluffy, but is smooth to the touch and soft enough to provide good cushioning. You can tell by the feel that it is water resistant, though I haven't had to test that, thankfully. It washes very well, but as it's a chore to get bolsters back in, I'd recommend spot cleaning, or a blanket over it for easy cleaning.",
Superchewer,Superchewer,"Super Chewer by BarkBox Monthly Subscription Box, Dog Box Care Package for Aggressive Chewers, Durable Dog Toys (Small/Medium/Large)",https://www.amazon.com/BarkBox-Monthly-Subscription-Package-Aggressive/dp/B08GND218J?ref_=ast_sto_dp&th=1&psc=1,Leah Spradlin,5.0,"December 26, 2021",Monthly fun at a decent price,"I have three dogs who go through toys so fast. This box is convenient in keeping them entertained every month. Plus, it always has several types of treats. I’m glad I discovered this bark box subscription.",
Superchewer,Superchewer,"Super Chewer by BarkBox Monthly Subscription Box, Dog Box Care Package for Aggressive Chewers, Durable Dog Toys (Small/Medium/Large)",https://www.amazon.com/BarkBox-Monthly-Subscription-Package-Aggressive/dp/B08GND218J?ref_=ast_sto_dp&th=1&psc=1,AmazonCustomer007,2.0,"February 22, 2021",My dogs hate it,"My dogs don’t seem to like the taste of bark box treats. This is the third box I’ve purchased and it’s always the same case. The treats smell weird, so maybe that’s why they refuse to eat them. In addition, the toys gave one of my dogs a lot of acne so we had to take them away. The toys have an artificial vanilla scent to them so perhaps that’s the cause. Not sure. I just know that I had to donate the entire box to someone else because my dogs couldn’t use anything in it.",10
Superchewer,Superchewer,"Super Chewer by BarkBox Monthly Subscription Box, Dog Box Care Package for Aggressive Chewers, Durable Dog Toys (Small/Medium/Large)",https://www.amazon.com/BarkBox-Monthly-Subscription-Package-Aggressive/dp/B08GND218J?ref_=ast_sto_dp&th=1&psc=1,Emma lyerly,1.0,"May 21, 2023",Not happy,Products weren’t super chewer they were flimsy and cheap,One
Superchewer,Superchewer,"Super Chewer by BarkBox Monthly Subscription Box, Dog Box Care Package for Aggressive Chewers, Durable Dog Toys (Small/Medium/Large)",https://www.amazon.com/BarkBox-Monthly-Subscription-Package-Aggressive/dp/B08GND218J?ref_=ast_sto_dp&th=1&psc=1,Sue Williamson,5.0,"May 27, 2021",Pet likes the box,"Good value, i have a big dog, she likes the toys and treats",One
