URL,City,State,ZIPCode,TollFreeNumber,BusinessFax,BusinessWebsiteAddress,PrimaryContact,PrimaryContactJobTitle,PrimaryContactEmail,InstallationLevel,Servicesoffered,YearEstablished,CFESAMembersince,MemberGroup,CFESAGeographicalRegion
https://cfesa.com/directory/garys-east-coast-service/,Oxford,Connecticut,6478,N/A,N/A,http://www.garyseast.com,Chris Evans,Service Manager,service@garyseast.com,Installation Level I,"Electric, Electronic, Gas, Steam",1994,1995,Service Company - CFESA Voting Member,Region 6
https://cfesa.com/directory/gdt-repair/,Jamestown,New York,14701,N/A,716-484-4919,http://www.gdtrepair.com,Blake Tarana,President,gdtrepair@gmail.com,Installation Level I,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 6
https://cfesa.com/directory/gammons-corporation/,Saco,Maine,4072,N/A,N/A,http://www.gammonshvacr.com,Bruce Gammon,Owner,bruce@gammonshvacr.com,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",2015,2016,Service Company - CFESA Affiliate Service Member,Region 6
https://cfesa.com/directory/g-k-s-service-company-inc/,Candia,New Hampshire,3034,N/A,603-483-5419,www.gksservicecompany.com,Gregory Saunders,N/A,gksjulianna@comcast.net,N/A,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/fwe-food-warming-equipment/,Portland,Tennessee,37148,N/A,815-459-7989,http://www.fwe.com,Dave Vanderlee,N/A,d-vanderlee@fweco.net,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/gr-mechanical/,Hatfield,Pennsylvania,19440,N/A,N/A,http://gandrmechanical.com/,Danel Alvarado,N/A,N/A,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 5
https://cfesa.com/directory/g-r-mechanical/,Hatfield,Pennsylvania,19440,N/A,215-513-2213,http://www.gandrmechanical.com,Erik Laudenslager,Cooking Equipment Repair Manager,gandrmech7203@gmail.com,Installation Level III,"Electric, Gas, Refrigeration, Steam",1991,2014,Service Company - CFESA Affiliate Service Member,Region 5
https://cfesa.com/directory/fsgenius/,Rocky River,Ohio,44116,N/A,N/A,https://www.fsgenius.com/,Dennis O'Toole,Founder and Managing Partner,dennis@fsgenius.com,No Installations,N/A,N/A,2022,Non-service Company - CFESA Affiliate Member,N/A
https://cfesa.com/directory/frontline-international-inc/,Cuyahoga Falls,Ohio,44223,N/A,330-861-1105,http://www.frontlineii.com,Trevor Stretch,N/A,tstretch@frontlineii.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/frionox-service-sac/,Lima,Lima,15082,N/A,N/A,https://fricorp.com.pe/,Aldo Armando Ponte Valdez,CEO,Aldoponte@frionox.com,Installation Level III,Refrigeration,2018,2021,Service Company - CFESA Voting Member,Region 3
https://cfesa.com/directory/friendship-village-of-tempe/,Tempe,Arizona,85282,N/A,480-831-3149,https://friendshipvillageaz.com/,Bruce Snider,Plant Operations Manager,sniderbruce@fvtaz.com,N/A,N/A,N/A,2021,Non-service Company - CFESA Affiliate Member,N/A
https://cfesa.com/directory/general-parts-group-tulsa/,Tulsa,Oklahoma,74116,N/A,918-438-3456,Visit Our Tulsa Webpage,Ken Williams,Branch Manager,kenw@generalparts.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1939,1970,Service Company - CFESA Voting Member,Region 3
https://cfesa.com/directory/general-parts-group-tucson/,Tucson,Arizona,85705,N/A,520-882-6888,Visit Our Tucson Webpage,Doug Becker,Regional Manager,dougb@generalparts.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1939,1970,Service Company - CFESA Voting Member,Region 3
https://cfesa.com/directory/general-parts-group-st-louis/,St. Louis,Missouri,63132,N/A,314-888-0668,Visit Our St. Louis Webpage,Jon Baggett,Branch Manager,jonb@generalparts.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1939,1970,Service Company - CFESA Voting Member,Region 2
https://cfesa.com/directory/franke/,Smyrna,Tennessee,37167,N/A,615-462-4904,www.frankefs.com,Edward Phillips,N/A,edward.phillips@franke.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/general-parts-group-seattle/,Renton,Washington,98057,N/A,425-434-4158,Visit Our Seattle Webpage,Alicia Foley,Regional Manager,aliciaf@generalparts.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1939,1970,Service Company - CFESA Certified Company,Region 1
https://cfesa.com/directory/general-parts-group-portland/,Portland,Oregon,97224,N/A,503-684-6107,Visit Our Portland Webpage,Nancie Weinans,Branch Manager,nanciew@generalparts.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1939,1970,Service Company - CFESA Voting Member,Region 1
https://cfesa.com/directory/general-parts-group-phoenix/,Phoenix,Arizona,85040,N/A,480 214-0601,Visit Our Phoenix Webpage,Tim Smith,Branch Manager,tims@generalparts.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1939,1970,Service Company - CFESA Voting Member,Region 3
https://cfesa.com/directory/general-parts-group-pensacola/,Pensacola,Florida,32505,N/A,850-435-7289,Visit Our Pensacola Webpage,Russell Broxson,Branch Manager,russellb@generalparts.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1939,1970,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/general-parts-group-omaha/,Omaha,Nebraska,68137,N/A,402-408-9991,Visit Our Omaha Webpage,Kena Warren,Branch Manager,kenaw@generalparts.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1939,1970,Service Company - CFESA Voting Member,Region 2
https://cfesa.com/directory/general-parts-group-oklahoma-city/,Oklahoma City,Oklahoma,73149,N/A,405-528-5405,Visit Our OKC Webpage,Sherry Williams,Service Support Specialist,sherryw@generalparts.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1939,1970,Service Company - CFESA Certified Company,Region 3
https://cfesa.com/directory/general-parts-group-memphis/,Barlett,Tennessee,38133,N/A,901-384-0672,Visit Our Memphis Webpage,Robert Harrison,Branch Manager,roberth@generalparts.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1939,1970,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/general-parts-group-milwaukee/,Waukesha,Wisconsin,53186,N/A,262-650-6660,Visit Our Milwaukee Webpage,Brock Horn,Branch Manager,brockh@generalparts.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1939,1970,Service Company - CFESA Voting Member,Region 2
https://cfesa.com/directory/general-parts-group-houston/,Houston,Texas,77018,N/A,281-502-7052,Visit Our Houston Webpage,Pete Benavides,Branch Manager,peteb@generalparts.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1939,1970,Service Company - CFESA Certified Company,Region 3
https://cfesa.com/directory/general-parts-group-medford/,Medford,Oregon,97501,N/A,541-665-0411,Visit Our Medford Webpage,Lesa Mecham,Service Coordinator,lesam@generalparts.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1939,1970,Service Company - CFESA Voting Member,Region 1
https://cfesa.com/directory/general-parts-group-madison/,Madison,Wisconsin,53714,N/A,608-819-0103,Visit Our Madison Webpage,Brad Zimmermann,Branch Manager,bradz@generalparts.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1939,1970,Service Company - CFESA Certified Company,Region 2
https://cfesa.com/directory/general-parts-group-kansas-city/,Kansas City,Missouri,64106,N/A,816-421-1270,Visit Our Kansas City Webpage,Kevin Ozeretny,Branch Manager,kevino@generalparts.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1939,1970,Service Company - CFESA Voting Member,Region 2
https://cfesa.com/directory/general-parts-group-louisville/,Louisville,Kentucky,40206,N/A,877-810-7043,Visit our Louisville webpage here,Matt Schuetz,Branch Manager,matts@generalparts.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1939,1970,Service Company - CFESA Voting Member,Region 5
https://cfesa.com/directory/general-parts-group-indianapolis/,Indianapolis,Indiana,46268,N/A,317-290-8085,Visit Our Indianapolis Webpage,Matt Schuetz,Branch Manager,matts@generalparts.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1939,1970,Service Company - CFESA Certified Company,Region 2
https://cfesa.com/directory/general-parts-group-fort-wayne/,Fort Wayne,Indiana,46818,N/A,260-755-5512,Visit Our Fort Wayne Webpage,Aaron Thompson,Branch Manager,aaront@generalparts.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1939,1970,Service Company - CFESA Voting Member,Region 2
https://cfesa.com/directory/general-parts-group-duluth/,Carlton,Minnesota,55718,N/A,N/A,Visit Our Duluth Webpage,Tonya Fender,Service Supervisor,tonyaf@generalparts.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1939,1970,Service Company - CFESA Certified Company,Region 2
https://cfesa.com/directory/general-parts-group-fargo/,Fargo,North Dakota,58103,N/A,701-235-0539,Visit Our Fargo Webpage,Christopher Walsh CFSP,Branch Manager,christopherw@generalparts.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1939,1970,Service Company - CFESA Voting Member,Region 2
https://cfesa.com/directory/equipment-plus-total-facility-solutions/,Greenville,North Carolina,27834,N/A,252-830-0128,http://www.eplustfs.com,Brad Krodel,N/A,bkrodel@eplustfs.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/equipment-service-company/,Phenix City,Alabama,36868,N/A,334-298-4909,N/A,Randal Page II,Owner,esc3254@bellsouth.net,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 4
https://cfesa.com/directory/emr-service-new-castle-de/,New Castle,Delaware,19720,N/A,302-834-5596,http://www.emrco.com,Jack Wilson,N/A,jwilson@emrco.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/emr-service-beltsville-md/,Beltsville,Maryland,20705,N/A,301-931-3060,http://www.emrco.com,Rick Rush,N/A,rrush@emrco.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/emr-service/,Rosedale,Maryland,21237,N/A,410-662-6349,http://emrco.com,Caroline Kirschnick,N/A,ckauffman@emrco.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/emr-service-salisbury-md/,Salisbury,Maryland,21801,N/A,410-543-4038,http://www.emrco.com,Don Chesser,N/A,dchesser@emrco.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/emiliomiti-llc/,San Francisco,California,94110,N/A,N/A,http://www.pastabiz.com,Emilio Mitidieri,President,emilio@pastabiz.com,N/A,N/A,N/A,2018,Manufacturer Company - CFESA Associate Member,Region 1
https://cfesa.com/directory/elmer-schultz-services-inc/,Philadelphia,Pennsylvania,19123,N/A,N/A,http://www.elmerschultz.com/,Kirby Mallon,N/A,kirby@elmerschultz.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Certified Company,N/A
https://cfesa.com/directory/elmer-schultz-services-inc-2/,Wilmington,Delaware,19804,N/A,302-656-3673,http://www.elmerschultz.com,Dawn Golden,N/A,Wilmington@elmerschultz.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Certified Company,N/A
https://cfesa.com/directory/elmer-schultz-services-inc-3/,Pleasantville,New Jersey,8232,N/A,609-641-8703,http://www.elmerschultz.com,Court McDaniel,N/A,Pleasantville@elmerschultz.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Certified Company,N/A
https://cfesa.com/directory/electrolux-professional-inc/,Charlotte,North Carolina,28262,N/A,866-339-8516,www.electroluxusa.com/professional,Joe Takhar,N/A,joe.takhar@electrolux.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/electrical-appliance-repair-service-inc/,Cleveland,Ohio,44131,N/A,216-459-8707,http://www.electapplrep.com,Tom Roberts,N/A,tomr@electapplrep.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/eichenauer-services-inc-springfield-il/,Springfield,Illinois,62711,N/A,N/A,http://www.esiquality.com,Justin Eichenauer,N/A,j.eichenauer@esiquality.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/eichenauer-services-inc-champaign-urbana-il/,Urbana,Illinois,61802,N/A,N/A,http://www.esiquality.com,Justin Eichenauer,N/A,j.eichenauer@esiquality.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/eichenauer-services-inc-peoria-il/,Peoria,Illinois,61611,N/A,N/A,http://www.esiquality.com,Justin Eichenauer,N/A,j.eichenauer@esiquality.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/eichenauer-services-inc-bloomington-normal-il/,Bloomington,Illinois,61704,N/A,N/A,http://www.esiquality.com,Justin Eichenauer,N/A,j.eichenauer@esiquality.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/eichenauer-services-inc/,Decatur,Illinois,62526,N/A,866-374-7278,http://www.esiquality.com/,Justin Eichenauer,N/A,j.eichenauer@esiquality.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/eds-appliance-rescue-service-llc/,Burlington,North Carolina,27217,N/A,N/A,https://www.earsappliancerescue.com/,Edward Bunker,Owner,edsappliancerescue@gmail.com,No Installations,Refrigeration,N/A,2022,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/food-service-exchange-llc/,Flower Mound,Texas,75022,888-635-6552,469-423-6650,https://fsxmarket.com,Roger Filizetti,CEO,roger@fsxllc.com,No Installations,N/A,N/A,2022,Non-service Company - CFESA Affiliate Member,Region 4
https://cfesa.com/directory/food-equipment-solutions-inc/,Kalamazoo,Michigan,49048,N/A,269-349-2122,N/A,Scott Vander Sloot,N/A,scott@hobartkalamazoo.com,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/follett-llc/,Easton,Pennsylvania,18040,N/A,N/A,http://www.follettice.com,Chinmoy Banerjee,VP Engineering & Technical Service,cbanerjee@follettice.com,N/A,N/A,N/A,2018,Manufacturer Company - CFESA Associate Member,Region 5
https://cfesa.com/directory/food-equipment-service/,Wilmington,Delaware,19808,N/A,302-996-9329,www.foodequipmentservice.com,Dan Gaffney,N/A,dan@foodequipmentservice.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/flower-city-restaurant-service/,Rochester,N/A,14624,N/A,585-482-5915,N/A,Joseph,President,joe@foodequipservices.com,Installation Level I,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2018,Service Company - CFESA Affiliate Service Member,Region 6
https://cfesa.com/directory/flexeserve/,Southlake,Texas,76092,N/A,N/A,https://www.flexeserve.com/,Patrick Walker,Vice President Technical Services Americas,Patrick.walker@flexeserve.com,N/A,N/A,N/A,2023,Manufacturer Company - CFESA Associate Member,Region 3
https://cfesa.com/directory/fisher-mfg/,Cross Plains,Texas,37049,800 832-8238,N/A,https://www.fisher-mfg.com,Scott Ball,Vice President of Global Sales and Marketing,sball@fisher-mfg.com,No Installations,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/fesco-food-equipment-service-company/,Knoxville,Tennessee,37921,N/A,865-522-0982,http://fesco-tenn.com,David Hahn,N/A,david@fesco-tenn.com,Installation Level I,N/A,N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/fesco-food-equipment-service-company-3/,Nashville,Tennessee,37210,N/A,615-724-1121,http://www.fesco-tenn.com,Todd Fullford,N/A,todd@fesco-tenn.com,Installation Level I,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/fesco-food-equipment-service-company-2/,Chattanooga,Tennessee,37404,N/A,423-624-3383,http://www.fesco-tenn.com,Vickie Walter,N/A,vickie@fesco-tenn.com,Installation Level I,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/fepsco-inc-food-equip-parts-service-co/,Honolulu,Hawaii,96819,N/A,808-842-1560,fepsco.net,GARY CADINHA,N/A,dcadinha@fepsco.net,Installation Level I,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/fas-parts-service-florida-air-specialists-inc/,Crawfordville,Florida,32326,N/A,850-575-3934,http://www.fastallahassee.com,Chris Williamson,N/A,info@fastallahassee.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/federal-industries/,Belleville,Wisconsin,53508,800-356-4206,N/A,https://federalind.com/,Dennis Price,Technical Services Manager,dprice@federalind.com,N/A,N/A,N/A,2021,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/facilities-management-llc/,Indianapolis,Indiana,46268,N/A,317-291-0823,http://www.peltzservices.com,Rick Peltz,N/A,rpeltz@peltzservices.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/f-a-s-t-service-inc/,Philadelphia,Pennsylvania,19124,N/A,215-288-8035,www.fastservinc.com,Steve Jankauskas,N/A,stevej@fastservinc.com,N/A,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/expert-repair-of-south-florida/,Sunrise,Florida,33351,N/A,9542008041,N/A,N/A,N/A,info@expertrepair-sfl.com,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/expert-repair-llc/,Choctaw,Oklahoma,73020,N/A,N/A,N/A,Micheal Farmer,Owner,mikefarmer@expertrepairllc.com,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",2015,2018,Service Company - CFESA Voting Member,Region 3
https://cfesa.com/directory/evo-payments-inc/,Cincinnati,Ohio,45242,8885649564,N/A,http://www.evob2b.com,Linda Caldwell,Regional Vice President Sales,linda.caldwell@evopayments.com,N/A,N/A,N/A,N/A,Non-service Company - CFESA Affiliate Member,Region 5
