url_scraper,URL,Title,Author,Date
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/us-navy-transfers-three-coastal-patrol-craft-to-egyptian-navy,US Navy transfers three coastal patrol craft to Egyptian Navy,By Kate Tringham,23 March 2023
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/ukraine-conflict-netherlands-to-donate-minehunters-to-ukraine,Ukraine conflict: Netherlands to donate minehunters to Ukraine,By Kate Tringham,21 March 2023
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/dsei-japan-2023-mitsubishi-heavy-industries-develops-new-c-uas-and-cyber-security-capabilities,DSEI Japan 2023: Mitsubishi Heavy Industries develops new C-UAS and cyber-security capabilities,By Oishee Majumdar,17 March 2023
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/us-dod-weapons-chief-favours-more-co-production,US DoD weapons chief favours more co-production,By Marc Selinger,15 March 2023
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/us-uav-downed-in-black-sea-following-mid-air-collision-with-russian-sukhoi-su-27,US UAV downed in Black Sea following mid-air collision with Russian Sukhoi Su-27,By Zach Rosenberg,14 March 2023
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/us-space-force-commercial-leo-deal-due-by-may,US Space Force commercial LEO deal due by May,By Carlo Munoz,14 March 2023
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/uk-establishes-new-military-base-in-northern-norway,UK establishes new military base in Northern Norway,By Kate Tringham,09 March 2023
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/us-dod-official-outlines-changes-to-aid-small-business,US DoD official outlines changes to aid small business,By Marc Selinger,24 February 2023
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/us-senator-murkowski-cites-need-for-faster-icebreaker-acquisition-and-improved-arctic-communications,US Senator Murkowski cites need for faster icebreaker acquisition and improved Arctic communications,By Michael Fabey,20 February 2023
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/uk-royal-navy-autonomous-minehunter-arrives-in-the-gulf-for-operational-evaluation,UK Royal Navy autonomous minehunter arrives in the Gulf for operational evaluation,By Kate Tringham,15 February 2023
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/uk-mod-publishes-first-defence-cloud-road-map,UK MoD publishes first defence cloud road map,By Olivia Savage & Anika Torruella,07 February 2023
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/update-uks-first-future-subsea-surveillance-ship-arrives-in-merseyside-for-conversion,Update: UK's first future subsea surveillance ship arrives in Merseyside for conversion,By Kate Tringham & Richard Scott,06 February 2023
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/us-dod-report-urges-more-safeguards-for-small-tech-firms,US DoD report urges more safeguards for small tech firms,By Marc Selinger,03 February 2023
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/raytheon-technologies-to-merge-two-defence-businesses,Raytheon Technologies to merge two defence businesses,By Marc Selinger,25 January 2023
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/uks-first-future-subsea-surveillance-ship-arrives-in-merseyside-for-conversion,UK's first future subsea surveillance ship arrives in Merseyside for conversion,By Kate Tringham,20 January 2023
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/us-air-force-likely-to-end-agm-183a-arrw-programme-after-completing-rd-phase,US Air Force likely to end AGM-183A ARRW programme after completing R&D phase,By Zach Rosenberg,11 April 2023
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/kai-kf-21-conducts-test-launch-of-iris-t-missile,KAI KF-21 conducts test launch of IRIS-T missile,By Akhil Kadidal,11 April 2023
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/navy-league-2023-dod-explores-accelerated-f-35-weapons-integration,Navy League 2023: DoD explores accelerated F-35 weapons integration,By Carlo Munoz,10 April 2023
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/navy-league-2023-us-navy-northrop-grumman-discuss-next-aargm-er-contract,"Navy League 2023: US Navy, Northrop Grumman discuss next AARGM-ER contract",By Marc Selinger,07 April 2023
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/netherlands-procures-puls-mrls,Netherlands procures PULS MRLs,By Nicholas Fiorenza,06 April 2023
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/droneshield-launches-dronegun-mk4,DroneShield launches DroneGun Mk4,By Oishee Majumdar,06 April 2023
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/netherlands-requests-new-long-range-precision-missiles-for-f-35s,Netherlands requests new long-range precision missiles for F-35s,By Olivia Savage & William Carboni Jardim,05 April 2023
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/netherlands-set-to-buy-tomahawk-cruise-missile-for-maritime-strike,Netherlands set to buy Tomahawk cruise missile for maritime strike,By Richard Scott,05 April 2023
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/qinetiq-to-provide-high-energy-laser-system-to-australian-dod,QinetiQ to provide high-energy laser system to Australian DoD,By Oishee Majumdar,04 April 2023
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/saudi-military-unveils-chun-moo-mrls,Saudi military unveils Chun-Moo MRLs,By Jeremy Binnie,04 April 2023
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/taliban-restores-afghan-national-armys-military-vehicles-weapons,"Taliban restores Afghan National Army's military vehicles, weapons",By Kapil Kajal,04 April 2023
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/darpa-seeks-new-space-based-mass-targeting-software,DARPA seeks new space-based mass targeting software,By Carlo Munoz,03 April 2023
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/update-ukraine-conflict-uk-and-sweden-strengthen-co-operation-including-on-archer-sphs,"Update – Ukraine conflict: UK and Sweden strengthen co-operation, including on Archer SPHs",By Nicholas Fiorenza,03 April 2023
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/india-signs-contracts-to-acquire-air-and-coastal-defence-systems,India signs contracts to acquire air and coastal defence systems,By Kapil Kajal,31 March 2023
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/ukraine-conflict-uk-and-sweden-strengthen-co-operation-including-on-archer-sphs,"Ukraine conflict: UK and Sweden strengthen co-operation, including on Archer SPHs",By Nicholas Fiorenza,31 March 2023
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/poland-orders-new-radars-for-pilica-vshorad-system,Poland orders new radars for Pilica VSHORAD system,By Olivia Savage,31 March 2023
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/thailand-starts-development-of-light-guns,Thailand starts development of light guns,By Kapil Kajal,30 March 2023
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/greece-approves-purchase-of-spike-nlos,Greece approves purchase of Spike NLOS,By Euthymius Petrou,30 March 2023
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/sofins-2023-nexters-dard-loitering-munition-breaks-cover,SOFINS 2023: Nexter's Dard loitering munition breaks cover,By Amael Kotlarski,30 March 2023
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/sofins-2023-mbda-readies-enforcer-for-delivery,SOFINS 2023: MBDA readies Enforcer for delivery,By Amael Kotlarski,30 March 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/navy-league-2023-frigate-programme-ramps-up-as-us-navy-works-on-future-ship-missile-plans,Navy League 2023: Frigate programme ramps up as US Navy works on future ship missile plans,By Michael Fabey,14 April 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/north-korea-claims-to-have-tested-hwaseong-18-solid-fuel-icbm,North Korea claims to have tested Hwaseong-18 solid-fuel ICBM,By Kapil Kajal,14 April 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/turkey-showcases-anadolu-unmanned-air-wing,Turkey showcases Anadolu unmanned air wing,By Gareth Jennings,13 April 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/first-new-french-pom-offshore-patrol-vessel-arrives-at-new-home-port-in-noumea,First new French POM offshore patrol vessel arrives at new home port in Nouméa,By Kate Tringham,13 April 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/japan-progresses-hypersonic-and-long-range-missile-programmes,Japan progresses hypersonic and long-range missile programmes,By Kapil Kajal,12 April 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/first-steel-cut-for-turkeys-three-follow-on-istanbul-class-frigates,First steel cut for Turkey's three follow-on Istanbul-class frigates,By Kate Tringham,12 April 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/turkish-navys-new-lhd-anadolu-enters-service,Turkish Navy's new LHD Anadolu enters service,By Kate Tringham,12 April 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/south-korea-launches-first-ulsan-class-batch-iii-frigate,South Korea launches first Ulsan-class Batch III frigate,By Ridzwan Rahmat,11 April 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/china-conducts-military-drills-near-taiwan-in-wake-of-tsais-us-visit,China conducts military drills near Taiwan in wake of Tsai's US visit,By Ridzwan Rahmat,10 April 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/navy-league-2023-us-navy-sets-next-ford-deployment-and-cites-kennedy-weapons-elevator-work,Navy League 2023: US Navy sets next Ford deployment and cites Kennedy weapons elevator work,By Michael Fabey,06 April 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/marlin-armed-usv-fires-kuzgun-ky-missile,Marlin armed USV fires Kuzgun-KY missile,By Cem Devrim Yaylali,06 April 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/japan-launches-funding-scheme-for-defence-exports,Japan launches funding scheme for defence exports,By Jon Grevatt,06 April 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/navy-league-2023-additive-manufacturing-supports-aircraft-carrier-programme-at-newport-news-shipbuilding,Navy League 2023: Additive manufacturing supports aircraft carrier programme at Newport News Shipbuilding,By Michael Fabey,06 April 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/finnish-navy-gears-up-to-start-construction-of-pohjanmaa-class-corvettes-in-2023,Finnish Navy gears up to start construction of Pohjanmaa-class corvettes in 2023,By Kate Tringham,05 April 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/netherlands-set-to-buy-tomahawk-cruise-missile-for-maritime-strike,Netherlands set to buy Tomahawk cruise missile for maritime strike,By Richard Scott,05 April 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/navy-league-2023-us-navy-awards-leonardo-drs-columbia-class-propulsion-components-contract,Navy League 2023: US Navy awards Leonardo DRS Columbia-class propulsion components contract,By Michael Fabey,04 April 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/singapore-operationalises-combatant-craft-for-naval-special-forces,Singapore operationalises combatant craft for naval special forces,By Ridzwan Rahmat,04 April 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/navy-league-2023-milestones-reached-on-lpd-programme,Navy League 2023: Milestones reached on LPD programme,By Michael Fabey,03 April 2023
